Year,Age,RelMasc,AgeText
1983,42,914,042
1983,43,910,043
1983,44,909,044
1983,45,905,045
1983,46,902,046
1983,47,902,047
1983,48,898,048
1983,49,896,049
1983,50,894,050
1983,51,903,051
1983,52,897,052
1983,53,888,053
1983,54,879,054
1983,55,877,055
1983,56,875,056
1983,57,874,057
1983,58,878,058
1983,59,872,059
1983,60,873,060
1983,61,874,061
1983,62,852,062
1983,63,852,063
1983,64,846,064
1983,65,827,065
1983,66,818,066
1983,67,813,067
1983,68,796,068
1983,69,785,069
1983,70,777,070
1983,71,748,071
1983,72,730,072
1983,73,717,073
1983,74,693,074
1983,75,662,075
1983,76,629,076
1983,77,603,077
1983,78,585,078
1983,79,557,079
1983,80,536,080
1983,81,533,081
1983,82,514,082
1983,83,485,083
1983,84,464,084
1983,85,457,085
1983,86,421,086
1983,87,406,087
1983,88,410,088
1983,89,357,089
1983,90,342,090
1983,91,359,091
1983,92,311,092
1983,93,304,093
1983,94,320,094
1983,95,232,095
1983,96,259,096
1983,97,206,097
1983,98,179,098
1983,99,194,099
1983,100,210,100
1984,0,1074,000
1984,1,1056,001
1984,2,1051,002
1984,3,1043,003
1984,4,1044,004
1984,5,1047,005
1984,6,1042,006
1984,7,1045,007
1984,8,1044,008
1984,9,1036,009
1984,10,1037,010
1984,11,1031,011
1984,12,1039,012
1984,13,1043,013
1984,14,1041,014
1984,15,1030,015
1984,16,1029,016
1984,17,1026,017
1984,18,1016,018
1984,19,1004,019
1984,20,1009,020
1984,21,1001,021
1984,22,1005,022
1984,23,1008,023
1984,24,994,024
1984,25,995,025
1984,26,994,026
1984,27,986,027
1984,28,984,028
1984,29,981,029
1984,30,970,030
1984,31,959,031
1984,32,975,032
1984,33,982,033
1984,34,970,034
1984,35,946,035
1984,36,926,036
1984,37,916,037
1984,38,902,038
1984,39,897,039
1984,40,919,040
1984,41,913,041
1984,42,917,042
1984,43,915,043
1984,44,910,044
1984,45,909,045
1984,46,905,046
1984,47,902,047
1984,48,902,048
1984,49,897,049
1984,50,895,050
1984,51,892,051
1984,52,901,052
1984,53,896,053
1984,54,886,054
1984,55,876,055
1984,56,873,056
1984,57,871,057
1984,58,869,058
1984,59,874,059
1984,60,867,060
1984,61,867,061
1984,62,868,062
1984,63,845,063
1984,64,845,064
1984,65,839,065
1984,66,818,066
1984,67,810,067
1984,68,803,068
1984,69,786,069
1984,70,770,070
1984,71,764,071
1984,72,735,072
1984,73,716,073
1984,74,702,074
1984,75,678,075
1984,76,647,076
1984,77,606,077
1984,78,583,078
1984,79,564,079
1984,80,545,080
1984,81,523,081
1984,82,516,082
1984,83,497,083
1984,84,463,084
1984,85,448,085
1984,86,440,086
1984,87,404,087
1984,88,392,088
1984,89,393,089
1984,90,338,090
1984,91,332,091
1984,92,340,092
1984,93,291,093
1984,94,278,094
1984,95,301,095
1984,96,183,096
1984,97,223,097
1984,98,165,098
1984,99,167,099
1984,100,148,100
1985,0,1067,000
1985,1,1072,001
1985,2,1055,002
1985,3,1050,003
1985,4,1043,004
1985,5,1043,005
1985,6,1046,006
1985,7,1041,007
1985,8,1044,008
1985,9,1043,009
1985,10,1035,010
1985,11,1036,011
1985,12,1029,012
1985,13,1037,013
1985,14,1042,014
1985,15,1040,015
1985,16,1030,016
1985,17,1026,017
1985,18,1024,018
1985,19,1013,019
1985,20,1000,020
1985,21,1006,021
1985,22,996,022
1985,23,1000,023
1985,24,1005,024
1985,25,990,025
1985,26,991,026
1985,27,989,027
1985,28,982,028
1985,29,979,029
1985,30,979,030
1985,31,966,031
1985,32,956,032
1985,33,972,033
1985,34,980,034
1985,35,969,035
1985,36,945,036
1985,37,926,037
1985,38,916,038
1985,39,904,039
1985,40,898,040
1985,41,918,041
1985,42,914,042
1985,43,917,043
1985,44,915,044
1985,45,910,045
1985,46,909,046
1985,47,905,047
1985,48,901,048
1985,49,902,049
1985,50,895,050
1985,51,893,051
1985,52,890,052
1985,53,899,053
1985,54,893,054
1985,55,883,055
1985,56,873,056
1985,57,870,057
1985,58,866,058
1985,59,863,059
1985,60,868,060
1985,61,861,061
1985,62,861,062
1985,63,861,063
1985,64,838,064
1985,65,838,065
1985,66,830,066
1985,67,809,067
1985,68,801,068
1985,69,793,069
1985,70,773,070
1985,71,758,071
1985,72,749,072
1985,73,722,073
1985,74,702,074
1985,75,684,075
1985,76,662,076
1985,77,628,077
1985,78,585,078
1985,79,563,079
1985,80,553,080
1985,81,527,081
1985,82,503,082
1985,83,494,083
1985,84,479,084
1985,85,445,085
1985,86,428,086
1985,87,426,087
1985,88,389,088
1985,89,368,089
1985,90,376,090
1985,91,317,091
1985,92,322,092
1985,93,328,093
1985,94,268,094
1985,95,281,095
1985,96,251,096
1985,97,191,097
1985,98,258,098
1985,99,200,099
1985,100,146,100
1986,0,1062,000
1986,1,1065,001
1986,2,1071,002
1986,3,1053,003
1986,4,1049,004
1986,5,1043,005
1986,6,1043,006
1986,7,1046,007
1986,8,1040,008
1986,9,1043,009
1986,10,1042,010
1986,11,1033,011
1986,12,1035,012
1986,13,1028,013
1986,14,1036,014
1986,15,1042,015
1986,16,1039,016
1986,17,1028,017
1986,18,1024,018
1986,19,1021,019
1986,20,1010,020
1986,21,997,021
1986,22,1002,022
1986,23,992,023
1986,24,996,024
1986,25,1002,025
1986,26,986,026
1986,27,987,027
1986,28,985,028
1986,29,977,029
1986,30,975,030
1986,31,976,031
1986,32,963,032
1986,33,954,033
1986,34,969,034
1986,35,978,035
1986,36,968,036
1986,37,944,037
1986,38,925,038
1986,39,917,039
1986,40,905,040
1986,41,898,041
1986,42,917,042
1986,43,914,043
1986,44,917,044
1986,45,916,045
1986,46,909,046
1986,47,910,047
1986,48,904,048
1986,49,900,049
1986,50,900,050
1986,51,895,051
1986,52,891,052
1986,53,888,053
1986,54,897,054
1986,55,890,055
1986,56,880,056
1986,57,870,057
1986,58,866,058
1986,59,862,059
1986,60,858,060
1986,61,863,061
1986,62,857,062
1986,63,854,063
1986,64,855,064
1986,65,829,065
1986,66,829,066
1986,67,822,067
1986,68,801,068
1986,69,791,069
1986,70,780,070
1986,71,760,071
1986,72,743,072
1986,73,734,073
1986,74,707,074
1986,75,686,075
1986,76,668,076
1986,77,645,077
1986,78,608,078
1986,79,559,079
1986,80,560,080
1986,81,535,081
1986,82,510,082
1986,83,484,083
1986,84,475,084
1986,85,460,085
1986,86,424,086
1986,87,405,087
1986,88,408,088
1986,89,367,089
1986,90,345,090
1986,91,350,091
1986,92,314,092
1986,93,297,093
1986,94,300,094
1986,95,260,095
1986,96,273,096
1986,97,212,097
1986,98,187,098
1986,99,213,099
1986,100,168,100
1987,0,1062,000
1987,1,1061,001
1987,2,1064,002
1987,3,1069,003
1987,4,1052,004
1987,5,1048,005
1987,6,1044,006
1987,7,1042,007
1987,8,1045,008
1987,9,1039,009
1987,10,1042,010
1987,11,1041,011
1987,12,1031,012
1987,13,1034,013
1987,14,1027,014
1987,15,1035,015
1987,16,1042,016
1987,17,1037,017
1987,18,1027,018
1987,19,1021,019
1987,20,1018,020
1987,21,1007,021
1987,22,994,022
1987,23,999,023
1987,24,987,024
1987,25,991,025
1987,26,999,026
1987,27,982,027
1987,28,983,028
1987,29,980,029
1987,30,973,030
1987,31,971,031
1987,32,973,032
1987,33,960,033
1987,34,951,034
1987,35,966,035
1987,36,975,036
1987,37,967,037
1987,38,943,038
1987,39,925,039
1987,40,917,040
1987,41,906,041
1987,42,898,042
1987,43,917,043
1987,44,914,044
1987,45,917,045
1987,46,915,046
1987,47,908,047
1987,48,909,048
1987,49,902,049
1987,50,899,050
1987,51,899,051
1987,52,893,052
1987,53,890,053
1987,54,885,054
1987,55,894,055
1987,56,887,056
1987,57,876,057
1987,58,867,058
1987,59,862,059
1987,60,857,060
1987,61,852,061
1987,62,858,062
1987,63,851,063
1987,64,848,064
1987,65,848,065
1987,66,820,066
1987,67,819,067
1987,68,812,068
1987,69,791,069
1987,70,780,070
1987,71,767,071
1987,72,748,072
1987,73,730,073
1987,74,719,074
1987,75,692,075
1987,76,673,076
1987,77,653,077
1987,78,629,078
1987,79,595,079
1987,80,557,080
1987,81,542,081
1987,82,515,082
1987,83,494,083
1987,84,468,084
1987,85,459,085
1987,86,439,086
1987,87,406,087
1987,88,392,088
1987,89,392,089
1987,90,342,090
1987,91,331,091
1987,92,344,092
1987,93,291,093
1987,94,284,094
1987,95,273,095
1987,96,240,096
1987,97,237,097
1987,98,186,098
1987,99,182,099
1987,100,190,100
1988,0,1062,000
1988,1,1060,001
1988,2,1060,002
1988,3,1063,003
1988,4,1068,004
1988,5,1050,005
1988,6,1047,006
1988,7,1044,007
1988,8,1041,008
1988,9,1044,009
1988,10,1038,010
1988,11,1041,011
1988,12,1041,012
1988,13,1029,013
1988,14,1033,014
1988,15,1026,015
1988,16,1033,016
1988,17,1041,017
1988,18,1034,018
1988,19,1025,019
1988,20,1018,020
1988,21,1015,021
1988,22,1003,022
1988,23,990,023
1988,24,995,024
1988,25,983,025
1988,26,986,026
1988,27,996,027
1988,28,978,028
1988,29,978,029
1988,30,975,030
1988,31,969,031
1988,32,967,032
1988,33,971,033
1988,34,956,034
1988,35,947,035
1988,36,963,036
1988,37,973,037
1988,38,965,038
1988,39,943,039
1988,40,924,040
1988,41,917,041
1988,42,907,042
1988,43,898,043
1988,44,916,044
1988,45,914,045
1988,46,917,046
1988,47,915,047
1988,48,907,048
1988,49,909,049
1988,50,902,050
1988,51,898,051
1988,52,898,052
1988,53,891,053
1988,54,886,054
1988,55,883,055
1988,56,891,056
1988,57,883,057
1988,58,873,058
1988,59,863,059
1988,60,857,060
1988,61,853,061
1988,62,847,062
1988,63,852,063
1988,64,843,064
1988,65,841,065
1988,66,840,066
1988,67,812,067
1988,68,810,068
1988,69,803,069
1988,70,780,070
1988,71,768,071
1988,72,756,072
1988,73,735,073
1988,74,715,074
1988,75,704,075
1988,76,674,076
1988,77,655,077
1988,78,636,078
1988,79,610,079
1988,80,577,080
1988,81,542,081
1988,82,529,082
1988,83,496,083
1988,84,477,084
1988,85,454,085
1988,86,441,086
1988,87,419,087
1988,88,398,088
1988,89,381,089
1988,90,373,090
1988,91,329,091
1988,92,322,092
1988,93,332,093
1988,94,269,094
1988,95,266,095
1988,96,258,096
1988,97,214,097
1988,98,236,098
1988,99,195,099
1988,100,168,100
1989,0,1062,000
1989,1,1061,001
1989,2,1058,002
1989,3,1058,003
1989,4,1062,004
1989,5,1067,005
1989,6,1049,006
1989,7,1045,007
1989,8,1044,008
1989,9,1040,009
1989,10,1043,010
1989,11,1037,011
1989,12,1040,012
1989,13,1040,013
1989,14,1027,014
1989,15,1032,015
1989,16,1024,016
1989,17,1030,017
1989,18,1040,018
1989,19,1032,019
1989,20,1023,020
1989,21,1015,021
1989,22,1013,022
1989,23,1000,023
1989,24,986,024
1989,25,991,025
1989,26,979,026
1989,27,981,027
1989,28,992,028
1989,29,974,029
1989,30,974,030
1989,31,971,031
1989,32,964,032
1989,33,962,033
1989,34,968,034
1989,35,952,035
1989,36,944,036
1989,37,960,037
1989,38,970,038
1989,39,964,039
1989,40,942,040
1989,41,923,041
1989,42,917,042
1989,43,907,043
1989,44,898,044
1989,45,915,045
1989,46,915,046
1989,47,917,047
1989,48,915,048
1989,49,906,049
1989,50,908,050
1989,51,900,051
1989,52,896,052
1989,53,897,053
1989,54,888,054
1989,55,884,055
1989,56,879,056
1989,57,888,057
1989,58,879,058
1989,59,868,059
1989,60,859,060
1989,61,851,061
1989,62,847,062
1989,63,840,063
1989,64,845,064
1989,65,835,065
1989,66,834,066
1989,67,832,067
1989,68,802,068
1989,69,800,069
1989,70,794,070
1989,71,768,071
1989,72,756,072
1989,73,745,073
1989,74,720,074
1989,75,700,075
1989,76,689,076
1989,77,660,077
1989,78,638,078
1989,79,618,079
1989,80,589,080
1989,81,555,081
1989,82,521,082
1989,83,509,083
1989,84,478,084
1989,85,460,085
1989,86,434,086
1989,87,429,087
1989,88,397,088
1989,89,377,089
1989,90,361,090
1989,91,343,091
1989,92,315,092
1989,93,319,093
1989,94,310,094
1989,95,259,095
1989,96,237,096
1989,97,241,097
1989,98,201,098
1989,99,228,099
1989,100,183,100
1990,0,1053,000
1990,1,1056,001
1990,2,1060,002
1990,3,1055,003
1990,4,1057,004
1990,5,1061,005
1990,6,1066,006
1990,7,1047,007
1990,8,1044,008
1990,9,1045,009
1990,10,1039,010
1990,11,1042,011
1990,12,1036,012
1990,13,1039,013
1990,14,1039,014
1990,15,1025,015
1990,16,1031,016
1990,17,1022,017
1990,18,1028,018
1990,19,1038,019
1990,20,1030,020
1990,21,1021,021
1990,22,1012,022
1990,23,1009,023
1990,24,997,024
1990,25,982,025
1990,26,987,026
1990,27,974,027
1990,28,976,028
1990,29,989,029
1990,30,970,030
1990,31,969,031
1990,32,965,032
1990,33,960,033
1990,34,958,034
1990,35,965,035
1990,36,949,036
1990,37,941,037
1990,38,957,038
1990,39,968,039
1990,40,962,040
1990,41,940,041
1990,42,922,042
1990,43,917,043
1990,44,908,044
1990,45,898,045
1990,46,915,046
1990,47,915,047
1990,48,917,048
1990,49,915,049
1990,50,905,050
1990,51,907,051
1990,52,899,052
1990,53,895,053
1990,54,894,054
1990,55,886,055
1990,56,881,056
1990,57,876,057
1990,58,886,058
1990,59,875,059
1990,60,864,060
1990,61,855,061
1990,62,845,062
1990,63,842,063
1990,64,834,064
1990,65,838,065
1990,66,828,066
1990,67,825,067
1990,68,822,068
1990,69,791,069
1990,70,790,070
1990,71,781,071
1990,72,758,072
1990,73,743,073
1990,74,732,074
1990,75,708,075
1990,76,686,076
1990,77,672,077
1990,78,646,078
1990,79,621,079
1990,80,597,080
1990,81,571,081
1990,82,538,082
1990,83,504,083
1990,84,486,084
1990,85,461,085
1990,86,443,086
1990,87,416,087
1990,88,406,088
1990,89,380,089
1990,90,363,090
1990,91,347,091
1990,92,325,092
1990,93,311,093
1990,94,306,094
1990,95,310,095
1990,96,259,096
1990,97,222,097
1990,98,243,098
1990,99,201,099
1990,100,202,100
1991,0,1056,000
1991,1,1051,001
1991,2,1051,002
1991,3,1058,003
1991,4,1053,004
1991,5,1056,005
1991,6,1059,006
1991,7,1064,007
1991,8,1046,008
1991,9,1043,009
1991,10,1045,010
1991,11,1038,011
1991,12,1042,012
1991,13,1035,013
1991,14,1038,014
1991,15,1038,015
1991,16,1023,016
1991,17,1029,017
1991,18,1020,018
1991,19,1025,019
1991,20,1037,020
1991,21,1027,021
1991,22,1020,022
1991,23,1009,023
1991,24,1006,024
1991,25,994,025
1991,26,978,026
1991,27,983,027
1991,28,970,028
1991,29,970,029
1991,30,985,030
1991,31,966,031
1991,32,965,032
1991,33,961,033
1991,34,955,034
1991,35,953,035
1991,36,962,036
1991,37,946,037
1991,38,938,038
1991,39,954,039
1991,40,966,040
1991,41,961,041
1991,42,939,042
1991,43,921,043
1991,44,917,044
1991,45,909,045
1991,46,899,046
1991,47,914,047
1991,48,915,048
1991,49,916,049
1991,50,915,050
1991,51,904,051
1991,52,907,052
1991,53,897,053
1991,54,892,054
1991,55,892,055
1991,56,885,056
1991,57,876,057
1991,58,872,058
1991,59,881,059
1991,60,870,060
1991,61,859,061
1991,62,849,062
1991,63,838,063
1991,64,834,064
1991,65,826,065
1991,66,830,066
1991,67,820,067
1991,68,815,068
1991,69,813,069
1991,70,780,070
1991,71,778,071
1991,72,769,072
1991,73,746,073
1991,74,728,074
1991,75,718,075
1991,76,693,076
1991,77,671,077
1991,78,657,078
1991,79,630,079
1991,80,602,080
1991,81,580,081
1991,82,551,082
1991,83,520,083
1991,84,487,084
1991,85,471,085
1991,86,445,086
1991,87,423,087
1991,88,392,088
1991,89,390,089
1991,90,366,090
1991,91,342,091
1991,92,326,092
1991,93,305,093
1991,94,309,094
1991,95,278,095
1991,96,305,096
1991,97,219,097
1991,98,236,098
1991,99,212,099
1991,100,199,100
1992,0,1060,000
1992,1,1046,001
1992,2,1050,002
1992,3,1045,003
1992,4,1056,004
1992,5,1050,005
1992,6,1055,006
1992,7,1058,007
1992,8,1063,008
1992,9,1044,009
1992,10,1042,010
1992,11,1045,011
1992,12,1038,012
1992,13,1041,013
1992,14,1034,014
1992,15,1037,015
1992,16,1037,016
1992,17,1021,017
1992,18,1027,018
1992,19,1018,019
1992,20,1023,020
1992,21,1035,021
1992,22,1025,022
1992,23,1018,023
1992,24,1006,024
1992,25,1003,025
1992,26,990,026
1992,27,974,027
1992,28,979,028
1992,29,965,029
1992,30,964,030
1992,31,981,031
1992,32,961,032
1992,33,960,033
1992,34,955,034
1992,35,951,035
1992,36,948,036
1992,37,959,037
1992,38,942,038
1992,39,934,039
1992,40,950,040
1992,41,963,041
1992,42,959,042
1992,43,937,043
1992,44,920,044
1992,45,916,045
1992,46,909,046
1992,47,898,047
1992,48,912,048
1992,49,914,049
1992,50,915,050
1992,51,914,051
1992,52,903,052
1992,53,906,053
1992,54,896,054
1992,55,890,055
1992,56,889,056
1992,57,882,057
1992,58,873,058
1992,59,867,059
1992,60,876,060
1992,61,865,061
1992,62,854,062
1992,63,843,063
1992,64,831,064
1992,65,825,065
1992,66,817,066
1992,67,822,067
1992,68,810,068
1992,69,805,069
1992,70,802,070
1992,71,768,071
1992,72,764,072
1992,73,756,073
1992,74,734,074
1992,75,712,075
1992,76,704,076
1992,77,676,077
1992,78,658,078
1992,79,640,079
1992,80,608,080
1992,81,583,081
1992,82,561,082
1992,83,533,083
1992,84,506,084
1992,85,471,085
1992,86,450,086
1992,87,430,087
1992,88,405,088
1992,89,375,089
1992,90,375,090
1992,91,341,091
1992,92,324,092
1992,93,313,093
1992,94,295,094
1992,95,308,095
1992,96,251,096
1992,97,282,097
1992,98,194,098
1992,99,208,099
1992,100,208,100
1993,0,1048,000
1993,1,1060,001
1993,2,1046,002
1993,3,1049,003
1993,4,1046,004
1993,5,1056,005
1993,6,1050,006
1993,7,1055,007
1993,8,1057,008
1993,9,1062,009
1993,10,1043,010
1993,11,1040,011
1993,12,1043,012
1993,13,1036,013
1993,14,1039,014
1993,15,1033,015
1993,16,1035,016
1993,17,1035,017
1993,18,1020,018
1993,19,1024,019
1993,20,1016,020
1993,21,1020,021
1993,22,1032,022
1993,23,1022,023
1993,24,1015,024
1993,25,1001,025
1993,26,997,026
1993,27,986,027
1993,28,971,028
1993,29,975,029
1993,30,963,030
1993,31,962,031
1993,32,978,032
1993,33,959,033
1993,34,957,034
1993,35,955,035
1993,36,950,036
1993,37,947,037
1993,38,957,038
1993,39,941,039
1993,40,933,040
1993,41,950,041
1993,42,961,042
1993,43,958,043
1993,44,936,044
1993,45,919,045
1993,46,915,046
1993,47,906,047
1993,48,897,048
1993,49,910,049
1993,50,911,050
1993,51,911,051
1993,52,910,052
1993,53,900,053
1993,54,903,054
1993,55,890,055
1993,56,886,056
1993,57,885,057
1993,58,879,058
1993,59,869,059
1993,60,864,060
1993,61,873,061
1993,62,858,062
1993,63,848,063
1993,64,837,064
1993,65,824,065
1993,66,819,066
1993,67,809,067
1993,68,812,068
1993,69,799,069
1993,70,794,070
1993,71,790,071
1993,72,755,072
1993,73,751,073
1993,74,743,074
1993,75,719,075
1993,76,693,076
1993,77,682,077
1993,78,656,078
1993,79,634,079
1993,80,607,080
1993,81,592,081
1993,82,564,082
1993,83,542,083
1993,84,515,084
1993,85,489,085
1993,86,448,086
1993,87,433,087
1993,88,417,088
1993,89,392,089
1993,90,353,090
1993,91,358,091
1993,92,324,092
1993,93,319,093
1993,94,299,094
1993,95,286,095
1993,96,325,096
1993,97,226,097
1993,98,285,098
1993,99,206,099
1993,100,211,100
1994,0,1050,000
1994,1,1048,001
1994,2,1061,002
1994,3,1047,003
1994,4,1048,004
1994,5,1047,005
1994,6,1055,006
1994,7,1049,007
1994,8,1055,008
1994,9,1056,009
1994,10,1061,010
1994,11,1041,011
1994,12,1039,012
1994,13,1041,013
1994,14,1035,014
1994,15,1037,015
1994,16,1032,016
1994,17,1032,017
1994,18,1034,018
1994,19,1019,019
1994,20,1022,020
1994,21,1014,021
1994,22,1017,022
1994,23,1029,023
1994,24,1020,024
1994,25,1013,025
1994,26,997,026
1994,27,993,027
1994,28,983,028
1994,29,969,029
1994,30,972,030
1994,31,961,031
1994,32,960,032
1994,33,977,033
1994,34,959,034
1994,35,957,035
1994,36,955,036
1994,37,950,037
1994,38,947,038
1994,39,956,039
1994,40,940,040
1994,41,933,041
1994,42,950,042
1994,43,959,043
1994,44,958,044
1994,45,934,045
1994,46,919,046
1994,47,914,047
1994,48,904,048
1994,49,895,049
1994,50,908,050
1994,51,909,051
1994,52,908,052
1994,53,906,053
1994,54,896,054
1994,55,901,055
1994,56,886,056
1994,57,883,057
1994,58,880,058
1994,59,874,059
1994,60,864,060
1994,61,860,061
1994,62,868,062
1994,63,850,063
1994,64,841,064
1994,65,829,065
1994,66,817,066
1994,67,809,067
1994,68,799,068
1994,69,802,069
1994,70,787,070
1994,71,783,071
1994,72,778,072
1994,73,741,073
1994,74,737,074
1994,75,729,075
1994,76,703,076
1994,77,674,077
1994,78,660,078
1994,79,638,079
1994,80,601,080
1994,81,585,081
1994,82,570,082
1994,83,543,083
1994,84,520,084
1994,85,492,085
1994,86,469,086
1994,87,424,087
1994,88,412,088
1994,89,395,089
1994,90,370,090
1994,91,331,091
1994,92,338,092
1994,93,302,093
1994,94,304,094
1994,95,276,095
1994,96,290,096
1994,97,302,097
1994,98,234,098
1994,99,276,099
1994,100,189,100
1995,0,1070,000
1995,1,1051,001
1995,2,1048,002
1995,3,1061,003
1995,4,1047,004
1995,5,1047,005
1995,6,1048,006
1995,7,1054,007
1995,8,1048,008
1995,9,1054,009
1995,10,1055,010
1995,11,1059,011
1995,12,1039,012
1995,13,1038,013
1995,14,1038,014
1995,15,1033,015
1995,16,1035,016
1995,17,1031,017
1995,18,1030,018
1995,19,1032,019
1995,20,1017,020
1995,21,1020,021
1995,22,1013,022
1995,23,1015,023
1995,24,1027,024
1995,25,1017,025
1995,26,1010,026
1995,27,993,027
1995,28,988,028
1995,29,980,029
1995,30,967,030
1995,31,969,031
1995,32,960,032
1995,33,959,033
1995,34,975,034
1995,35,959,035
1995,36,957,036
1995,37,955,037
1995,38,952,038
1995,39,947,039
1995,40,956,040
1995,41,941,041
1995,42,932,042
1995,43,950,043
1995,44,958,044
1995,45,958,045
1995,46,933,046
1995,47,919,047
1995,48,912,048
1995,49,902,049
1995,50,894,050
1995,51,906,051
1995,52,905,052
1995,53,903,053
1995,54,902,054
1995,55,893,055
1995,56,898,056
1995,57,882,057
1995,58,880,058
1995,59,875,059
1995,60,870,060
1995,61,859,061
1995,62,856,062
1995,63,864,063
1995,64,843,064
1995,65,836,065
1995,66,820,066
1995,67,811,067
1995,68,800,068
1995,69,790,069
1995,70,792,070
1995,71,774,071
1995,72,771,072
1995,73,763,073
1995,74,729,074
1995,75,723,075
1995,76,714,076
1995,77,686,077
1995,78,654,078
1995,79,639,079
1995,80,618,080
1995,81,583,081
1995,82,568,082
1995,83,552,083
1995,84,522,084
1995,85,499,085
1995,86,473,086
1995,87,451,087
1995,88,408,088
1995,89,394,089
1995,90,374,090
1995,91,361,091
1995,92,309,092
1995,93,308,093
1995,94,292,094
1995,95,292,095
1995,96,256,096
1995,97,285,097
1995,98,284,098
1995,99,218,099
1995,100,198,100
1996,0,1081,000
1996,1,1071,001
1996,2,1051,002
1996,3,1048,003
1996,4,1062,004
1996,5,1046,005
1996,6,1046,006
1996,7,1049,007
1996,8,1053,008
1996,9,1047,009
1996,10,1054,010
1996,11,1054,011
1996,12,1058,012
1996,13,1038,013
1996,14,1037,014
1996,15,1036,015
1996,16,1032,016
1996,17,1032,017
1996,18,1030,018
1996,19,1027,019
1996,20,1031,020
1996,21,1016,021
1996,22,1017,022
1996,23,1011,023
1996,24,1013,024
1996,25,1024,025
1996,26,1014,026
1996,27,1008,027
1996,28,989,028
1996,29,984,029
1996,30,977,030
1996,31,966,031
1996,32,967,032
1996,33,960,033
1996,34,959,034
1996,35,974,035
1996,36,959,036
1996,37,956,037
1996,38,956,038
1996,39,954,039
1996,40,946,040
1996,41,956,041
1996,42,941,042
1996,43,932,043
1996,44,951,044
1996,45,957,045
1996,46,956,046
1996,47,931,047
1996,48,918,048
1996,49,910,049
1996,50,898,050
1996,51,893,051
1996,52,905,052
1996,53,902,053
1996,54,900,054
1996,55,899,055
1996,56,889,056
1996,57,895,057
1996,58,878,058
1996,59,877,059
1996,60,871,060
1996,61,866,061
1996,62,854,062
1996,63,852,063
1996,64,860,064
1996,65,834,065
1996,66,829,066
1996,67,811,067
1996,68,801,068
1996,69,790,069
1996,70,780,070
1996,71,783,071
1996,72,763,072
1996,73,759,073
1996,74,751,074
1996,75,710,075
1996,76,708,076
1996,77,700,077
1996,78,670,078
1996,79,640,079
1996,80,616,080
1996,81,596,081
1996,82,564,082
1996,83,550,083
1996,84,533,084
1996,85,507,085
1996,86,485,086
1996,87,455,087
1996,88,433,088
1996,89,394,089
1996,90,370,090
1996,91,356,091
1996,92,338,092
1996,93,283,093
1996,94,294,094
1996,95,270,095
1996,96,274,096
1996,97,245,097
1996,98,261,098
1996,99,262,099
1996,100,197,100
1997,0,1082,000
1997,1,1080,001
1997,2,1071,002
1997,3,1052,003
1997,4,1048,004
1997,5,1062,005
1997,6,1046,006
1997,7,1045,007
1997,8,1050,008
1997,9,1052,009
1997,10,1046,010
1997,11,1053,011
1997,12,1052,012
1997,13,1056,013
1997,14,1036,014
1997,15,1035,015
1997,16,1034,016
1997,17,1030,017
1997,18,1030,018
1997,19,1029,019
1997,20,1024,020
1997,21,1029,021
1997,22,1015,022
1997,23,1015,023
1997,24,1010,024
1997,25,1011,025
1997,26,1021,026
1997,27,1010,027
1997,28,1005,028
1997,29,985,029
1997,30,981,030
1997,31,975,031
1997,32,965,032
1997,33,965,033
1997,34,960,034
1997,35,958,035
1997,36,973,036
1997,37,959,037
1997,38,956,038
1997,39,958,039
1997,40,954,040
1997,41,946,041
1997,42,955,042
1997,43,941,043
1997,44,931,044
1997,45,951,045
1997,46,955,046
1997,47,956,047
1997,48,929,048
1997,49,917,049
1997,50,909,050
1997,51,895,051
1997,52,892,052
1997,53,902,053
1997,54,899,054
1997,55,896,055
1997,56,894,056
1997,57,886,057
1997,58,892,058
1997,59,873,059
1997,60,873,060
1997,61,865,061
1997,62,861,062
1997,63,848,063
1997,64,846,064
1997,65,856,065
1997,66,825,066
1997,67,822,067
1997,68,800,068
1997,69,792,069
1997,70,779,070
1997,71,768,071
1997,72,772,072
1997,73,749,073
1997,74,744,074
1997,75,735,075
1997,76,693,076
1997,77,693,077
1997,78,683,078
1997,79,652,079
1997,80,615,080
1997,81,593,081
1997,82,573,082
1997,83,542,083
1997,84,530,084
1997,85,511,085
1997,86,486,086
1997,87,461,087
1997,88,435,088
1997,89,408,089
1997,90,382,090
1997,91,356,091
1997,92,337,092
1997,93,325,093
1997,94,277,094
1997,95,272,095
1997,96,256,096
1997,97,287,097
1997,98,239,098
1997,99,248,099
1997,100,215,100
1998,0,1056,000
1998,1,1081,001
1998,2,1079,002
1998,3,1072,003
1998,4,1052,004
1998,5,1047,005
1998,6,1062,006
1998,7,1046,007
1998,8,1045,008
1998,9,1050,009
1998,10,1051,010
1998,11,1045,011
1998,12,1052,012
1998,13,1051,013
1998,14,1054,014
1998,15,1034,015
1998,16,1034,016
1998,17,1031,017
1998,18,1029,018
1998,19,1028,019
1998,20,1027,020
1998,21,1022,021
1998,22,1027,022
1998,23,1014,023
1998,24,1012,024
1998,25,1008,025
1998,26,1008,026
1998,27,1016,027
1998,28,1007,028
1998,29,1003,029
1998,30,982,030
1998,31,977,031
1998,32,973,032
1998,33,964,033
1998,34,964,034
1998,35,960,035
1998,36,958,036
1998,37,973,037
