Year,Age,RelMasc
2026,73,782
2026,74,798
2026,75,788
2026,76,781
2026,77,745
2026,78,726
2026,79,704
2026,80,684
2026,81,666
2026,82,659
2026,83,639
2026,84,627
2026,85,602
2026,86,573
2026,87,562
2026,88,519
2026,89,506
2026,90,467
2026,91,457
2026,92,416
2026,93,406
2026,94,406
2026,95,338
2026,96,329
2026,97,293
2026,98,278
2026,99,257
2026,100,219
2027,0,1058
2027,1,1057
2027,2,1056
2027,3,1055
2027,4,1054
2027,5,1052
2027,6,1054
2027,7,1054
2027,8,1030
2027,9,1037
2027,10,1049
2027,11,1038
2027,12,1057
2027,13,1038
2027,14,1056
2027,15,1050
2027,16,1023
2027,17,1034
2027,18,1048
2027,19,1040
2027,20,1031
2027,21,1048
2027,22,1033
2027,23,1037
2027,24,1041
2027,25,1040
2027,26,1033
2027,27,1021
2027,28,1023
2027,29,1009
2027,30,1030
2027,31,1022
2027,32,1008
2027,33,988
2027,34,980
2027,35,988
2027,36,982
2027,37,983
2027,38,975
2027,39,965
2027,40,953
2027,41,948
2027,42,938
2027,43,932
2027,44,918
2027,45,909
2027,46,909
2027,47,910
2027,48,900
2027,49,906
2027,50,897
2027,51,902
2027,52,884
2027,53,885
2027,54,880
2027,55,882
2027,56,886
2027,57,883
2027,58,880
2027,59,860
2027,60,859
2027,61,857
2027,62,848
2027,63,844
2027,64,842
2027,65,839
2027,66,849
2027,67,834
2027,68,825
2027,69,824
2027,70,817
2027,71,801
2027,72,803
2027,73,785
2027,74,774
2027,75,788
2027,76,778
2027,77,770
2027,78,734
2027,79,715
2027,80,692
2027,81,671
2027,82,653
2027,83,644
2027,84,623
2027,85,611
2027,86,585
2027,87,556
2027,88,543
2027,89,500
2027,90,486
2027,91,447
2027,92,437
2027,93,397
2027,94,386
2027,95,384
2027,96,319
2027,97,311
2027,98,277
2027,99,262
2027,100,223
2028,0,1059
2028,1,1058
2028,2,1057
2028,3,1056
2028,4,1055
2028,5,1054
2028,6,1052
2028,7,1054
2028,8,1054
2028,9,1030
2028,10,1037
2028,11,1049
2028,12,1038
2028,13,1057
2028,14,1037
2028,15,1056
2028,16,1050
2028,17,1023
2028,18,1034
2028,19,1047
2028,20,1039
2028,21,1030
2028,22,1047
2028,23,1033
2028,24,1037
2028,25,1040
2028,26,1039
2028,27,1033
2028,28,1021
2028,29,1022
2028,30,1008
2028,31,1029
2028,32,1021
2028,33,1008
2028,34,988
2028,35,979
2028,36,988
2028,37,982
2028,38,982
2028,39,975
2028,40,964
2028,41,952
2028,42,948
2028,43,937
2028,44,931
2028,45,918
2028,46,908
2028,47,908
2028,48,908
2028,49,898
2028,50,905
2028,51,895
2028,52,900
2028,53,882
2028,54,882
2028,55,877
2028,56,879
2028,57,883
2028,58,880
2028,59,876
2028,60,856
2028,61,854
2028,62,852
2028,63,843
2028,64,839
2028,65,836
2028,66,833
2028,67,843
2028,68,827
2028,69,818
2028,70,817
2028,71,810
2028,72,793
2028,73,795
2028,74,776
2028,75,765
2028,76,779
2028,77,767
2028,78,759
2028,79,722
2028,80,703
2028,81,679
2028,82,658
2028,83,638
2028,84,629
2028,85,607
2028,86,594
2028,87,567
2028,88,538
2028,89,523
2028,90,480
2028,91,465
2028,92,428
2028,93,418
2028,94,378
2028,95,365
2028,96,363
2028,97,302
2028,98,294
2028,99,262
2028,100,226
2029,0,1060
2029,1,1059
2029,2,1058
2029,3,1057
2029,4,1056
2029,5,1055
2029,6,1053
2029,7,1052
2029,8,1054
2029,9,1054
2029,10,1030
2029,11,1037
2029,12,1049
2029,13,1037
2029,14,1056
2029,15,1037
2029,16,1055
2029,17,1050
2029,18,1022
2029,19,1033
2029,20,1046
2029,21,1039
2029,22,1029
2029,23,1047
2029,24,1032
2029,25,1036
2029,26,1040
2029,27,1039
2029,28,1032
2029,29,1020
2029,30,1022
2029,31,1008
2029,32,1029
2029,33,1021
2029,34,1007
2029,35,987
2029,36,979
2029,37,988
2029,38,982
2029,39,982
2029,40,974
2029,41,964
2029,42,952
2029,43,947
2029,44,937
2029,45,931
2029,46,917
2029,47,907
2029,48,907
2029,49,907
2029,50,897
2029,51,903
2029,52,893
2029,53,897
2029,54,880
2029,55,879
2029,56,874
2029,57,875
2029,58,879
2029,59,876
2029,60,871
2029,61,852
2029,62,849
2029,63,848
2029,64,838
2029,65,834
2029,66,831
2029,67,827
2029,68,837
2029,69,821
2029,70,811
2029,71,810
2029,72,803
2029,73,785
2029,74,787
2029,75,767
2029,76,756
2029,77,768
2029,78,757
2029,79,748
2029,80,711
2029,81,690
2029,82,666
2029,83,643
2029,84,623
2029,85,612
2029,86,590
2029,87,576
2029,88,550
2029,89,519
2029,90,502
2029,91,460
2029,92,446
2029,93,409
2029,94,397
2029,95,358
2029,96,346
2029,97,344
2029,98,286
2029,99,278
2029,100,228
2030,0,1060
2030,1,1059
2030,2,1059
2030,3,1058
2030,4,1057
2030,5,1056
2030,6,1055
2030,7,1053
2030,8,1052
2030,9,1054
2030,10,1054
2030,11,1030
2030,12,1037
2030,13,1049
2030,14,1037
2030,15,1056
2030,16,1037
2030,17,1055
2030,18,1049
2030,19,1022
2030,20,1033
2030,21,1046
2030,22,1038
2030,23,1029
2030,24,1046
2030,25,1032
2030,26,1036
2030,27,1039
2030,28,1038
2030,29,1032
2030,30,1020
2030,31,1021
2030,32,1008
2030,33,1029
2030,34,1021
2030,35,1007
2030,36,987
2030,37,979
2030,38,988
2030,39,982
2030,40,982
2030,41,974
2030,42,963
2030,43,951
2030,44,947
2030,45,936
2030,46,930
2030,47,916
2030,48,906
2030,49,905
2030,50,905
2030,51,895
2030,52,901
2030,53,890
2030,54,895
2030,55,877
2030,56,876
2030,57,871
2030,58,872
2030,59,875
2030,60,871
2030,61,867
2030,62,847
2030,63,845
2030,64,842
2030,65,833
2030,66,829
2030,67,826
2030,68,822
2030,69,830
2030,70,814
2030,71,805
2030,72,802
2030,73,795
2030,74,777
2030,75,778
2030,76,758
2030,77,746
2030,78,758
2030,79,746
2030,80,736
2030,81,698
2030,82,677
2030,83,651
2030,84,628
2030,85,607
2030,86,596
2030,87,573
2030,88,558
2030,89,530
2030,90,498
2030,91,482
2030,92,441
2030,93,426
2030,94,390
2030,95,377
2030,96,339
2030,97,327
2030,98,325
2030,99,270
2030,100,236
2031,0,1060
2031,1,1060
2031,2,1059
2031,3,1059
2031,4,1058
2031,5,1057
2031,6,1056
2031,7,1055
2031,8,1053
2031,9,1052
2031,10,1054
2031,11,1054
2031,12,1030
2031,13,1037
2031,14,1049
2031,15,1037
2031,16,1056
2031,17,1036
2031,18,1054
2031,19,1048
2031,20,1021
2031,21,1032
2031,22,1045
2031,23,1037
2031,24,1028
2031,25,1046
2031,26,1031
2031,27,1035
2031,28,1039
2031,29,1038
2031,30,1031
2031,31,1020
2031,32,1021
2031,33,1007
2031,34,1029
2031,35,1021
2031,36,1007
2031,37,987
2031,38,979
2031,39,988
2031,40,981
2031,41,981
2031,42,973
2031,43,963
2031,44,951
2031,45,946
2031,46,935
2031,47,929
2031,48,914
2031,49,904
2031,50,904
2031,51,903
2031,52,893
2031,53,898
2031,54,888
2031,55,892
2031,56,874
2031,57,873
2031,58,867
2031,59,868
2031,60,871
2031,61,867
2031,62,862
2031,63,842
2031,64,840
2031,65,838
2031,66,828
2031,67,823
2031,68,820
2031,69,815
2031,70,824
2031,71,808
2031,72,797
2031,73,795
2031,74,787
2031,75,769
2031,76,769
2031,77,749
2031,78,736
2031,79,747
2031,80,734
2031,81,723
2031,82,685
2031,83,663
2031,84,636
2031,85,612
2031,86,590
2031,87,579
2031,88,556
2031,89,538
2031,90,509
2031,91,478
2031,92,462
2031,93,422
2031,94,406
2031,95,369
2031,96,356
2031,97,320
2031,98,309
2031,99,307
2031,100,237
2032,0,1061
2032,1,1060
2032,2,1060
2032,3,1059
2032,4,1058
2032,5,1058
2032,6,1057
2032,7,1056
2032,8,1055
2032,9,1053
2032,10,1052
2032,11,1054
2032,12,1054
2032,13,1030
2032,14,1037
2032,15,1049
2032,16,1037
2032,17,1055
2032,18,1036
2032,19,1054
2032,20,1048
2032,21,1021
2032,22,1032
2032,23,1045
2032,24,1037
2032,25,1028
2032,26,1045
2032,27,1031
2032,28,1035
2032,29,1039
2032,30,1037
2032,31,1031
2032,32,1019
2032,33,1021
2032,34,1007
2032,35,1028
2032,36,1020
2032,37,1007
2032,38,987
2032,39,979
2032,40,987
2032,41,981
2032,42,981
2032,43,973
2032,44,962
2032,45,950
2032,46,945
2032,47,934
2032,48,927
2032,49,913
2032,50,903
2032,51,902
2032,52,901
2032,53,890
2032,54,896
2032,55,885
2032,56,889
2032,57,871
2032,58,870
2032,59,864
2032,60,864
2032,61,867
2032,62,862
2032,63,857
2032,64,838
2032,65,835
2032,66,832
2032,67,822
2032,68,818
2032,69,814
2032,70,809
2032,71,817
2032,72,801
2032,73,790
2032,74,787
2032,75,779
2032,76,760
2032,77,760
2032,78,739
2032,79,726
2032,80,736
2032,81,722
2032,82,709
2032,83,671
2032,84,647
2032,85,620
2032,86,596
2032,87,574
2032,88,561
2032,89,536
2032,90,517
2032,91,489
2032,92,458
2032,93,442
2032,94,402
2032,95,385
2032,96,350
2032,97,337
2032,98,303
2032,99,292
2032,100,255
2033,0,1061
2033,1,1061
2033,2,1060
2033,3,1060
2033,4,1059
2033,5,1058
2033,6,1058
2033,7,1057
2033,8,1056
2033,9,1055
2033,10,1053
2033,11,1052
2033,12,1054
2033,13,1054
2033,14,1030
2033,15,1037
2033,16,1048
2033,17,1036
2033,18,1055
2033,19,1035
2033,20,1053
2033,21,1047
2033,22,1020
2033,23,1031
2033,24,1044
2033,25,1036
2033,26,1027
2033,27,1045
2033,28,1030
2033,29,1035
2033,30,1038
2033,31,1037
2033,32,1031
2033,33,1019
2033,34,1021
2033,35,1007
2033,36,1028
2033,37,1020
2033,38,1006
2033,39,987
2033,40,978
2033,41,987
2033,42,980
2033,43,980
2033,44,972
2033,45,961
2033,46,949
2033,47,944
2033,48,933
2033,49,926
2033,50,912
2033,51,901
2033,52,900
2033,53,899
2033,54,888
2033,55,893
2033,56,882
2033,57,886
2033,58,867
2033,59,866
2033,60,860
2033,61,860
2033,62,862
2033,63,858
2033,64,853
2033,65,833
2033,66,830
2033,67,827
2033,68,817
2033,69,812
2033,70,808
2033,71,803
2033,72,810
2033,73,793
2033,74,782
2033,75,779
2033,76,770
2033,77,751
2033,78,750
2033,79,729
2033,80,715
2033,81,723
2033,82,708
2033,83,695
2033,84,655
2033,85,632
2033,86,604
2033,87,580
2033,88,557
2033,89,542
2033,90,515
2033,91,497
2033,92,469
2033,93,439
2033,94,421
2033,95,381
2033,96,365
2033,97,331
2033,98,319
2033,99,287
2033,100,258
2034,0,1062
2034,1,1061
2034,2,1061
2034,3,1060
2034,4,1060
2034,5,1059
2034,6,1058
2034,7,1058
2034,8,1057
2034,9,1056
2034,10,1055
2034,11,1053
2034,12,1052
2034,13,1054
2034,14,1054
2034,15,1030
2034,16,1036
2034,17,1048
2034,18,1036
2034,19,1054
2034,20,1035
2034,21,1052
2034,22,1046
2034,23,1020
2034,24,1031
2034,25,1043
2034,26,1036
2034,27,1027
2034,28,1044
2034,29,1030
2034,30,1034
2034,31,1038
2034,32,1037
2034,33,1031
2034,34,1019
2034,35,1020
2034,36,1007
2034,37,1028
2034,38,1020
2034,39,1006
2034,40,986
2034,41,978
2034,42,986
2034,43,980
2034,44,980
2034,45,971
2034,46,960
2034,47,948
2034,48,943
2034,49,931
2034,50,924
2034,51,910
2034,52,899
2034,53,898
2034,54,897
2034,55,885
2034,56,890
2034,57,879
2034,58,883
2034,59,864
2034,60,862
2034,61,856
2034,62,855
2034,63,858
2034,64,853
2034,65,848
2034,66,828
2034,67,825
2034,68,822
2034,69,811
2034,70,806
2034,71,801
2034,72,796
2034,73,803
2034,74,786
2034,75,774
2034,76,770
2034,77,761
2034,78,742
2034,79,740
2034,80,718
2034,81,703
2034,82,710
2034,83,694
2034,84,679
2034,85,640
2034,86,615
2034,87,588
2034,88,562
2034,89,537
2034,90,521
2034,91,495
2034,92,477
2034,93,449
2034,94,418
2034,95,400
2034,96,361
2034,97,345
2034,98,313
2034,99,302
2034,100,257
2035,0,1062
2035,1,1061
2035,2,1061
2035,3,1061
2035,4,1060
2035,5,1060
2035,6,1059
2035,7,1058
2035,8,1058
2035,9,1057
2035,10,1056
2035,11,1055
2035,12,1053
2035,13,1052
2035,14,1053
2035,15,1053
2035,16,1029
2035,17,1036
2035,18,1047
2035,19,1035
2035,20,1053
2035,21,1034
2035,22,1051
2035,23,1046
2035,24,1019
2035,25,1030
2035,26,1043
2035,27,1035
2035,28,1027
2035,29,1044
2035,30,1030
2035,31,1034
2035,32,1038
2035,33,1036
2035,34,1030
2035,35,1019
2035,36,1020
2035,37,1007
2035,38,1028
2035,39,1019
2035,40,1006
2035,41,986
2035,42,977
2035,43,986
2035,44,979
2035,45,979
2035,46,970
2035,47,959
2035,48,947
2035,49,941
2035,50,930
2035,51,923
2035,52,908
2035,53,897
2035,54,895
2035,55,894
2035,56,883
2035,57,887
2035,58,876
2035,59,879
2035,60,860
2035,61,858
2035,62,851
2035,63,851
2035,64,853
2035,65,848
2035,66,843
2035,67,823
2035,68,819
2035,69,816
2035,70,805
2035,71,799
2035,72,795
2035,73,789
2035,74,795
2035,75,778
2035,76,766
2035,77,761
2035,78,752
2035,79,732
2035,80,729
2035,81,706
2035,82,690
2035,83,696
2035,84,678
2035,85,663
2035,86,623
2035,87,599
2035,88,570
2035,89,543
2035,90,517
2035,91,500
2035,92,475
2035,93,456
2035,94,428
2035,95,397
2035,96,379
2035,97,342
2035,98,327
2035,99,296
2035,100,262
2036,0,1062
2036,1,1062
2036,2,1061
2036,3,1061
2036,4,1061
2036,5,1060
2036,6,1060
2036,7,1059
2036,8,1058
2036,9,1058
2036,10,1057
2036,11,1056
2036,12,1055
2036,13,1053
2036,14,1051
2036,15,1053
2036,16,1053
2036,17,1029
2036,18,1035
2036,19,1047
2036,20,1035
2036,21,1052
2036,22,1033
2036,23,1051
2036,24,1045
2036,25,1019
2036,26,1030
2036,27,1042
2036,28,1035
2036,29,1026
2036,30,1043
2036,31,1029
2036,32,1034
2036,33,1037
2036,34,1036
2036,35,1030
2036,36,1018
2036,37,1020
2036,38,1006
2036,39,1027
2036,40,1019
2036,41,1005
2036,42,985
2036,43,977
2036,44,985
2036,45,978
2036,46,978
2036,47,969
2036,48,958
2036,49,946
2036,50,940
2036,51,928
2036,52,921
2036,53,906
2036,54,894
2036,55,893
2036,56,891
2036,57,880
2036,58,884
2036,59,872
2036,60,875
2036,61,856
2036,62,854
2036,63,847
2036,64,846
2036,65,848
2036,66,843
2036,67,838
2036,68,818
2036,69,814
2036,70,810
2036,71,799
2036,72,793
2036,73,788
2036,74,782
2036,75,788
2036,76,770
2036,77,757
2036,78,752
2036,79,742
2036,80,721
2036,81,717
2036,82,694
2036,83,676
2036,84,681
2036,85,662
2036,86,646
2036,87,606
2036,88,581
2036,89,550
2036,90,522
2036,91,496
2036,92,480
2036,93,455
2036,94,435
2036,95,406
2036,96,376
2036,97,359
2036,98,324
2036,99,309
2036,100,262
2037,0,1062
2037,1,1062
2037,2,1061
2037,3,1061
2037,4,1061
2037,5,1061
2037,6,1060
2037,7,1060
2037,8,1059
2037,9,1058
2037,10,1058
2037,11,1057
2037,12,1056
2037,13,1054
2037,14,1053
2037,15,1051
2037,16,1053
2037,17,1052
2037,18,1029
2037,19,1035
2037,20,1046
2037,21,1034
2037,22,1052
2037,23,1033
2037,24,1050
2037,25,1045
2037,26,1018
2037,27,1029
2037,28,1042
2037,29,1035
2037,30,1026
2037,31,1043
2037,32,1029
2037,33,1033
2037,34,1037
2037,35,1036
2037,36,1030
2037,37,1018
2037,38,1020
2037,39,1006
2037,40,1027
2037,41,1019
2037,42,1005
2037,43,985
2037,44,976
2037,45,984
2037,46,978
2037,47,977
2037,48,968
2037,49,957
2037,50,944
2037,51,938
2037,52,926
2037,53,919
2037,54,903
2037,55,892
2037,56,890
2037,57,888
2037,58,876
2037,59,880
2037,60,869
2037,61,871
2037,62,852
2037,63,849
2037,64,842
2037,65,842
2037,66,844
2037,67,838
2037,68,833
2037,69,812
2037,70,808
2037,71,804
2037,72,793
2037,73,786
2037,74,781
2037,75,774
2037,76,779
2037,77,761
2037,78,748
2037,79,742
2037,80,731
2037,81,710
2037,82,705
2037,83,680
2037,84,662
2037,85,664
2037,86,645
2037,87,629
2037,88,588
2037,89,561
2037,90,529
2037,91,502
2037,92,476
2037,93,460
2037,94,433
2037,95,413
2037,96,384
2037,97,356
2037,98,339
2037,99,306
2037,100,267
2038,0,1062
2038,1,1062
2038,2,1062
2038,3,1061
2038,4,1061
2038,5,1061
2038,6,1060
2038,7,1060
2038,8,1060
2038,9,1059
2038,10,1058
2038,11,1058
2038,12,1057
2038,13,1056
2038,14,1054
2038,15,1053
2038,16,1051
2038,17,1052
2038,18,1052
2038,19,1028
2038,20,1034
2038,21,1045
2038,22,1033
2038,23,1051
2038,24,1032
2038,25,1050
2038,26,1044
2038,27,1018
2038,28,1029
2038,29,1042
2038,30,1034
2038,31,1026
2038,32,1043
2038,33,1029
2038,34,1033
2038,35,1037
2038,36,1036
2038,37,1030
2038,38,1018
2038,39,1019
2038,40,1006
2038,41,1026
2038,42,1018
2038,43,1004
2038,44,984
2038,45,976
2038,46,983
2038,47,976
2038,48,976
2038,49,967
2038,50,955
2038,51,942
2038,52,936
2038,53,924
2038,54,916
2038,55,901
2038,56,889
2038,57,887
2038,58,885
2038,59,873
2038,60,877
2038,61,865
2038,62,867
2038,63,847
2038,64,845
2038,65,838
2038,66,837
2038,67,839
2038,68,833
2038,69,827
2038,70,806
2038,71,802
2038,72,798
2038,73,786
2038,74,779
2038,75,773
2038,76,766
2038,77,771
2038,78,752
2038,79,739
2038,80,732
2038,81,720
2038,82,697
2038,83,691
2038,84,665
2038,85,646
2038,86,648
2038,87,628
2038,88,610
2038,89,568
2038,90,540
2038,91,509
2038,92,482
2038,93,456
2038,94,438
2038,95,411
2038,96,391
2038,97,364
2038,98,337
2038,99,321
2038,100,268
2039,0,1062
2039,1,1062
2039,2,1062
2039,3,1062
2039,4,1061
2039,5,1061
2039,6,1061
2039,7,1060
2039,8,1060
2039,9,1060
2039,10,1059
2039,11,1058
2039,12,1057
2039,13,1056
2039,14,1055
2039,15,1054
2039,16,1052
2039,17,1050
2039,18,1052
2039,19,1051
2039,20,1027
2039,21,1034
2039,22,1045
2039,23,1033
2039,24,1050
2039,25,1032
2039,26,1049
2039,27,1044
2039,28,1018
2039,29,1028
2039,30,1041
2039,31,1034
2039,32,1025
2039,33,1042
2039,34,1029
2039,35,1033
2039,36,1036
2039,37,1035
2039,38,1029
2039,39,1018
2039,40,1019
2039,41,1005
2039,42,1026
2039,43,1018
2039,44,1004
2039,45,983
2039,46,975
2039,47,982
2039,48,975
2039,49,974
2039,50,965
2039,51,954
2039,52,940
2039,53,934
2039,54,922
2039,55,914
2039,56,898
2039,57,886
2039,58,884
2039,59,882
2039,60,869
2039,61,873
2039,62,860
2039,63,862
2039,64,843
2039,65,841
2039,66,833
2039,67,832
2039,68,834
2039,69,828
2039,70,821
2039,71,801
2039,72,796
2039,73,791
2039,74,779
2039,75,772
2039,76,765
2039,77,758
2039,78,762
2039,79,742
2039,80,728
2039,81,720
2039,82,707
2039,83,684
2039,84,676
2039,85,650
2039,86,630
2039,87,631
2039,88,610
2039,89,589
2039,90,547
2039,91,519
2039,92,488
2039,93,461
2039,94,435
2039,95,416
2039,96,390
2039,97,370
2039,98,345
2039,99,318
2039,100,275
2040,0,1062
2040,1,1062
2040,2,1062
2040,3,1062
2040,4,1062
2040,5,1061
2040,6,1061
2040,7,1061
2040,8,1060
2040,9,1060
2040,10,1059
2040,11,1059
2040,12,1058
2040,13,1057
2040,14,1056
2040,15,1055
2040,16,1054
2040,17,1052
2040,18,1050
2040,19,1051
2040,20,1050
2040,21,1027
2040,22,1033
2040,23,1044
2040,24,1032
2040,25,1050
2040,26,1031
2040,27,1048
2040,28,1043
2040,29,1017
2040,30,1028
2040,31,1041
2040,32,1034
2040,33,1025
2040,34,1042
2040,35,1028
2040,36,1033
2040,37,1036
2040,38,1035
2040,39,1029
2040,40,1017
2040,41,1019
2040,42,1005
2040,43,1025
2040,44,1017
2040,45,1003
2040,46,983
2040,47,974
2040,48,981
2040,49,974
2040,50,973
2040,51,964
2040,52,952
2040,53,938
2040,54,932
2040,55,919
2040,56,911
2040,57,895
2040,58,883
2040,59,881
2040,60,878
2040,61,865
2040,62,868
2040,63,856
2040,64,858
2040,65,839
2040,66,836
2040,67,829
2040,68,827
2040,69,828
2040,70,822
2040,71,816
2040,72,794
2040,73,789
2040,74,784
2040,75,772
2040,76,764
2040,77,757
2040,78,749
2040,79,752
2040,80,732
2040,81,717
2040,82,708
2040,83,693
2040,84,669
2040,85,661
2040,86,634
2040,87,613
2040,88,612
2040,89,589
2040,90,567
2040,91,526
2040,92,498
2040,93,468
2040,94,440
2040,95,413
2040,96,394
2040,97,369
2040,98,351
2040,99,326
2040,100,278
2041,0,1062
2041,1,1062
2041,2,1062
2041,3,1062
2041,4,1061
2041,5,1061
2041,6,1061
2041,7,1061
2041,8,1061
2041,9,1060
2041,10,1060
2041,11,1059
2041,12,1059
2041,13,1058
2041,14,1057
2041,15,1056
2041,16,1055
2041,17,1053
2041,18,1051
2041,19,1049
2041,20,1050
2041,21,1050
2041,22,1026
2041,23,1032
2041,24,1044
2041,25,1032
2041,26,1049
2041,27,1031
2041,28,1048
2041,29,1043
2041,30,1017
2041,31,1028
2041,32,1041
2041,33,1033
2041,34,1025
2041,35,1042
2041,36,1028
2041,37,1032
2041,38,1036
2041,39,1035
2041,40,1029
2041,41,1017
2041,42,1018
2041,43,1004
2041,44,1025
2041,45,1016
2041,46,1002
2041,47,982
2041,48,973
2041,49,980
2041,50,973
2041,51,971
2041,52,962
2041,53,949
2041,54,936
2041,55,929
2041,56,917
2041,57,908
2041,58,892
2041,59,880
2041,60,877
2041,61,874
2041,62,861
2041,63,864
2041,64,852
2041,65,854
2041,66,834
2041,67,832
2041,68,824
2041,69,822
2041,70,823
2041,71,816
2041,72,809
2041,73,788
2041,74,783
2041,75,777
2041,76,764
2041,77,756
2041,78,749
2041,79,740
2041,80,742
2041,81,721
2041,82,705
2041,83,694
2041,84,679
2041,85,654
2041,86,644
2041,87,617
2041,88,596
2041,89,591
2041,90,567
2041,91,545
2041,92,505
2041,93,477
2041,94,446
2041,95,418
2041,96,391
2041,97,373
2041,98,349
2041,99,331
2041,100,282
2042,0,1063
2042,1,1062
2042,2,1062
2042,3,1062
2042,4,1062
2042,5,1061
2042,6,1061
2042,7,1061
2042,8,1061
2042,9,1061
2042,10,1060
2042,11,1060
2042,12,1059
2042,13,1059
2042,14,1058
2042,15,1057
2042,16,1056
2042,17,1054
2042,18,1052
2042,19,1051
2042,20,1048
2042,21,1050
2042,22,1049
2042,23,1026
2042,24,1032
2042,25,1043
2042,26,1031
2042,27,1049
2042,28,1030
2042,29,1048
2042,30,1042
2042,31,1017
2042,32,1027
2042,33,1040
2042,34,1033
2042,35,1025
2042,36,1042
2042,37,1028
2042,38,1032
2042,39,1036
2042,40,1034
2042,41,1028
2042,42,1016
2042,43,1018
2042,44,1004
2042,45,1024
2042,46,1015
2042,47,1001
2042,48,980
2042,49,971
2042,50,978
2042,51,971
2042,52,969
2042,53,960
2042,54,947
2042,55,933
2042,56,927
2042,57,914
2042,58,905
2042,59,889
2042,60,876
2042,61,873
2042,62,870
2042,63,857
2042,64,860
2042,65,848
2042,66,849
2042,67,830
2042,68,827
2042,69,819
2042,70,817
2042,71,817
2042,72,810
2042,73,803
2042,74,781
2042,75,776
2042,76,770
2042,77,756
2042,78,748
2042,79,739
2042,80,730
2042,81,731
2042,82,709
2042,83,692
2042,84,680
2042,85,663
2042,86,638
2042,87,627
2042,88,599
2042,89,576
2042,90,569
2042,91,545
2042,92,524
2042,93,483
2042,94,455
2042,95,424
2042,96,396
2042,97,371
2042,98,353
2042,99,330
2042,100,287
2043,0,1063
2043,1,1062
2043,2,1062
2043,3,1062
2043,4,1062
2043,5,1062
2043,6,1061
2043,7,1061
2043,8,1061
2043,9,1061
2043,10,1061
2043,11,1060
2043,12,1060
2043,13,1059
2043,14,1058
2043,15,1057
2043,16,1056
2043,17,1055
2043,18,1054
2043,19,1052
2043,20,1050
2043,21,1048
2043,22,1049
2043,23,1048
2043,24,1025
2043,25,1031
2043,26,1042
2043,27,1031
2043,28,1048
2043,29,1030
2043,30,1047
2043,31,1042
2043,32,1017
2043,33,1027
2043,34,1040
2043,35,1033
2043,36,1024
2043,37,1041
2043,38,1028
2043,39,1032
2043,40,1035
2043,41,1034
2043,42,1028
2043,43,1016
2043,44,1017
2043,45,1003
2043,46,1023
2043,47,1014
2043,48,1000
2043,49,979
2043,50,970
2043,51,977
2043,52,969
2043,53,967
2043,54,957
2043,55,945
2043,56,931
2043,57,924
2043,58,911
2043,59,902
2043,60,885
2043,61,873
2043,62,869
2043,63,866
2043,64,853
2043,65,856
2043,66,843
2043,67,845
2043,68,825
2043,69,822
2043,70,813
2043,71,811
2043,72,811
2043,73,804
2043,74,796
2043,75,775
2043,76,768
2043,77,762
2043,78,748
2043,79,739
2043,80,730
2043,81,719
2043,82,719
2043,83,696
2043,84,677
2043,85,665
2043,86,647
2043,87,621
2043,88,609
2043,89,579
2043,90,554
2043,91,547
2043,92,523
2043,93,502
2043,94,461
2043,95,432
2043,96,401
2043,97,375
2043,98,351
2043,99,334
2043,100,289
2044,0,1063
2044,1,1062
2044,2,1062
2044,3,1062
2044,4,1062
2044,5,1062
2044,6,1061
2044,7,1061
2044,8,1061
2044,9,1061
2044,10,1061
2044,11,1061
2044,12,1060
2044,13,1059
2044,14,1059
2044,15,1058
2044,16,1057
2044,17,1056
2044,18,1054
2044,19,1053
2044,20,1051
2044,21,1049
2044,22,1047
2044,23,1048
2044,24,1048
2044,25,1025
2044,26,1031
2044,27,1042
2044,28,1030
2044,29,1048
2044,30,1029
2044,31,1047
2044,32,1042
2044,33,1016
2044,34,1027
2044,35,1040
2044,36,1033
2044,37,1024
2044,38,1041
2044,39,1027
2044,40,1031
2044,41,1035
2044,42,1033
2044,43,1027
2044,44,1015
2044,45,1016
2044,46,1002
2044,47,1022
2044,48,1013
2044,49,999
2044,50,978
2044,51,968
2044,52,975
2044,53,967
2044,54,965
2044,55,955
2044,56,942
2044,57,928
2044,58,921
2044,59,907
2044,60,898
2044,61,881
2044,62,869
2044,63,865
2044,64,862
2044,65,849
2044,66,851
2044,67,839
2044,68,840
2044,69,820
2044,70,816
2044,71,808
2044,72,805
2044,73,805
2044,74,798
2044,75,790
2044,76,767
2044,77,760
2044,78,753
2044,79,739
2044,80,729
2044,81,719
2044,82,707
2044,83,705
2044,84,681
2044,85,662
2044,86,648
2044,87,630
2044,88,603
2044,89,589
2044,90,558
2044,91,533
2044,92,526
2044,93,501
2044,94,478
2044,95,438
2044,96,409
2044,97,380
2044,98,355
2044,99,332
2044,100,292
2045,0,1062
2045,1,1062
2045,2,1062
2045,3,1062
2045,4,1062
2045,5,1062
2045,6,1062
2045,7,1061
2045,8,1061
2045,9,1061
2045,10,1061
2045,11,1061
2045,12,1060
2045,13,1060
2045,14,1059
2045,15,1059
2045,16,1058
2045,17,1057
2045,18,1055
2045,19,1054
2045,20,1052
2045,21,1050
2045,22,1048
2045,23,1046
2045,24,1048
2045,25,1047
2045,26,1024
2045,27,1030
2045,28,1041
2045,29,1030
2045,30,1047
2045,31,1029
2045,32,1046
2045,33,1042
2045,34,1016
2045,35,1027
2045,36,1039
2045,37,1032
2045,38,1024
2045,39,1041
