DICOFRE,Freguesia,Concelho,Distrito,Area_ha,Des_Simpli,População,X,Y,Meridian
050410,Bogas de Cima,Fundão,Castelo Branco,3124.29,Bogas de Cima,328,37092.28705,45206.67846,1
050411,Capinha,Fundão,Castelo Branco,3963.58,Capinha,411,65213.68245,59350.18978,1
050412,Castelejo,Fundão,Castelo Branco,2951.82,Castelejo,562,45085.57032,49057.05273,1
050512,Rosmaninhal,Idanha-a-Nova,Castelo Branco,26658.78,Rosmaninhal,437,87080.93108,6457.863731,2
050514,São Miguel de Acha,Idanha-a-Nova,Castelo Branco,4126.08,São Miguel de Acha,514,69427.01613,38484.65447,1
050516,Toulões,Idanha-a-Nova,Castelo Branco,3672.79,Toulões,226,94908.75316,30430.20949,2
050518,União das freguesias de Idanha-a-Nova e Alcafozes,Idanha-a-Nova,Castelo Branco,28478.19,Idanha-a-Nova e Alcafozes,2388,80157.72262,26651.89256,2
050519,União das freguesias de Monfortinho e Salvaterra do Extremo,Idanha-a-Nova,Castelo Branco,13538.7,Monfortinho e Salvaterra do Extremo,508,101798.5628,30157.30166,2
050520,União das freguesias de Monsanto e Idanha-a-Velha,Idanha-a-Nova,Castelo Branco,15273.05,Monsanto e Idanha-a-Velha,766,88594.451,38801.40581,2
050521,União das freguesias de Zebreira e Segura,Idanha-a-Nova,Castelo Branco,17739.38,Zebreira e Segura,1007,93380.90523,19508.64474,2
050601,Álvaro,Oleiros,Castelo Branco,2940.84,Álvaro,226,14398.05182,33087.43676,0
050603,Cambas,Oleiros,Castelo Branco,4853.84,Cambas,254,23352.75081,39081.70538,0
050605,Isna,Oleiros,Castelo Branco,2794.1,Isna,151,21080.36218,19479.61781,0
050606,Madeirã,Oleiros,Castelo Branco,2687.43,Madeirã,154,7383.026661,29603.60065,0
050607,Mosteiro,Oleiros,Castelo Branco,1769.54,Mosteiro,260,13421.18629,25616.1403,0
050609,Orvalho,Oleiros,Castelo Branco,3331.13,Orvalho,638,31599.64829,38138.64948,1
050610,Sarnadas de São Simão,Oleiros,Castelo Branco,3100.33,Sarnadas de São Simão,167,34222.36615,31852.23749,1
050611,Sobral,Oleiros,Castelo Branco,1916.39,Sobral,140,10479.57973,31044.32947,0
050613,Estreito-Vilar Barroco,Oleiros,Castelo Branco,9351.29,Estreito-Vilar Barroco,834,29389.18657,30281.9847,1
050614,Oleiros-Amieira,Oleiros,Castelo Branco,14364.42,Oleiros-Amieira,2080,20206.77865,28688.2274,0
050704,Aranhas,Penamacor,Castelo Branco,547.67,Aranhas,320,85977.43935,49891.65881,2
050706,Benquerença,Penamacor,Castelo Branco,2860.15,Benquerença,463,75928.97138,62646.66116,2
050707,Meimão,Penamacor,Castelo Branco,3311.68,Meimão,238,86637.40834,68372.95773,2
050708,Meimoa,Penamacor,Castelo Branco,2879.54,Meimoa,307,81396.48657,63549.0946,2
050710,Penamacor,Penamacor,Castelo Branco,37349.86,Penamacor,1444,86848.72075,56387.7221,2
050711,Salvador,Penamacor,Castelo Branco,1048.68,Salvador,320,87805.65392,47008.57828,2
050712,Vale da Senhora da Póvoa,Penamacor,Castelo Branco,1931.23,Vale da Senhora da Póvoa,222,78799.89025,66385.98264,2
050713,União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires,Penamacor,Castelo Branco,3270.98,Aldeia do Bispo, Águas e Aldeia de João Pires,882,81537.32371,49097.9523,2
050714,União das freguesias de Pedrógão de São Pedro e Bemposta,Penamacor,Castelo Branco,3170.91,Pedrógão de São Pedro e Bemposta,572,76739.58072,46611.10663,2
050802,Montes da Senhora,Proença-a-Nova,Castelo Branco,3673.04,Montes da Senhora,625,29854.0856,11483.02909,1
050805,São Pedro do Esteval,Proença-a-Nova,Castelo Branco,6849.9,São Pedro do Esteval,406,25943.7478,-2920.492424,1
050807,União das freguesias de Proença-a-Nova e Peral,Proença-a-Nova,Castelo Branco,17151.37,Proença-a-Nova e Peral,4498,19768.95115,6750.130342,0
050808,União das freguesias de Sobreira Formosa e Alvito da Beira,Proença-a-Nova,Castelo Branco,11865.65,Sobreira Formosa e Alvito da Beira,1638,26420.9717,14394.52973,1
050901,Cabeçudo,Sertã,Castelo Branco,1039.38,Cabeçudo,907,-682.6135879,17804.64807,0
050902,Carvalhal,Sertã,Castelo Branco,1002.02,Carvalhal,491,-274.22236,22832.34807,0
050903,Castelo,Sertã,Castelo Branco,2457.43,Castelo,946,-3434.687018,20475.37304,0
050911,Pedrógão Pequeno,Sertã,Castelo Branco,3685.69,Pedrógão Pequeno,706,2643.415481,26914.11081,0
050912,Sertã,Sertã,Castelo Branco,8094.75,Sertã,6039,4127.762391,17339.66723,0
050913,Troviscal,Sertã,Castelo Branco,5337.07,Troviscal,693,9909.560445,23016.36812,0
050914,Várzea dos Cavaleiros,Sertã,Castelo Branco,3450.64,Várzea dos Cavaleiros,627,10597.66228,14056.92457,0
050915,União das freguesias de Cernache do Bonjardim, Nesperal e Palhais,Sertã,Castelo Branco,10158.68,Cernache do Bonjardim, Nesperal e Palhais,3364,-7135.932926,14175.98312,0
050916,União das freguesias de Cumeada e Marmeleiro,Sertã,Castelo Branco,5173.28,Cumeada e Marmeleiro,658,3496.479813,10159.14722,0
050917,União das freguesias de Ermida e Figueiredo,Sertã,Castelo Branco,4274.22,Ermida e Figueiredo,338,14249.01373,17666.66103,0
051001,Fundada,Vila de Rei,Castelo Branco,3654.43,Fundada,552,-2217.952972,6559.59432,0
051002,São João do Peso,Vila de Rei,Castelo Branco,1305.07,São João do Peso,132,5009.376563,5639.491397,0
051003,Vila de Rei,Vila de Rei,Castelo Branco,14195.09,Vila de Rei,2595,-1185.78197,17.9067802,0
051101,Fratel,Vila Velha de Ródão,Castelo Branco,9784.38,Fratel,500,32086.22966,-4075.973666,1
051102,Perais,Vila Velha de Ródão,Castelo Branco,8195.15,Perais,438,49625.00926,3343.047476,1
051103,Sarnadas de Ródão,Vila Velha de Ródão,Castelo Branco,5967.54,Sarnadas de Ródão,592,42729.95077,7977.734873,1
051104,Vila Velha de Ródão,Vila Velha de Ródão,Castelo Branco,9044.09,Vila Velha de Ródão,1755,38984.5364,1631.093535,1
060102,Arganil,Arganil,Coimbra,3411.01,Arganil,3827,7156.912276,60301.32066,0
060104,Benfeita,Arganil,Coimbra,2176.95,Benfeita,413,16617.69447,61841.50633,0
060105,Celavisa,Arganil,Coimbra,1527.19,Celavisa,142,7769.64356,57083.11167,0
060109,Folques,Arganil,Coimbra,1835.63,Folques,342,12135.197,60846.95124,0
060111,Piódão,Arganil,Coimbra,3657.02,Piódão,120,26409.01075,61267.51663,1
060112,Pomares,Arganil,Coimbra,3151.71,Pomares,431,22323.9958,64898.76632,0
060113,Pombeiro da Beira,Arganil,Coimbra,3264.9,Pombeiro da Beira,903,220.8674877,61698.49117,0
060114,São Martinho da Cortiça,Arganil,Coimbra,3154.22,São Martinho da Cortiça,1188,-615.6125877,66356.16664,0
060115,Sarzedo,Arganil,Coimbra,1155.55,Sarzedo,636,4885.051505,64656.09803,0
060116,Secarias,Arganil,Coimbra,694.07,Secarias,395,8795.887068,63746.24419,0
060119,União das freguesias de Cepos e Teixeira,Arganil,Coimbra,3271.1,Cepos e Teixeira,198,15560.22835,56480.69782,0
060120,União das freguesias de Cerdeira e Moura da Serra,Arganil,Coimbra,1842.38,Cerdeira e Moura da Serra,372,19312.63429,62704.998,0
060121,União das freguesias de Côja e Barril de Alva,Arganil,Coimbra,2429.63,Côja e Barril de Alva,1563,12779.51884,65757.13186,0
060122,União das freguesias de Vila Cova de Alva e Anseriz,Arganil,Coimbra,1712.58,Vila Cova de Alva e Anseriz,535,16622.21597,67367.53828,0
060201,Ançã,Cantanhede,Coimbra,1809.58,Ançã,2451,-33528.86165,66738.83368,-1
060203,Cadima,Cantanhede,Coimbra,2699.13,Cadima,2644,-43899.26099,72536.29819,-1
060205,Cordinhã,Cantanhede,Coimbra,991.69,Cordinhã,974,-34245.62193,74041.68718,-1
060207,Febres,Cantanhede,Coimbra,2294.18,Febres,3036,-42087.368,81111.24569,-1
060335,União das freguesias de Eiras e São Paulo de Frades,Coimbra,Coimbra,2477.71,Eiras e São Paulo de Frades,17574,-22962.13518,64332.30435,0
060336,União das freguesias de Santa Clara e Castelo Viegas,Coimbra,Coimbra,1762.77,Santa Clara e Castelo Viegas,11858,-24950.81887,56954.69186,0
060337,União das freguesias de São Martinho de Árvore e Lamarosa,Coimbra,Coimbra,2088.17,São Martinho de Árvore e Lamarosa,2716,-36819.04442,64474.58615,-1
060338,União das freguesias de São Martinho do Bispo e Ribeira de Frades,Coimbra,Coimbra,2467.74,São Martinho do Bispo e Ribeira de Frades,15315,-29293.76942,60157.207,-1
060339,União das freguesias de Souselas e Botão,Coimbra,Coimbra,3300.7,Souselas e Botão,4188,-23586.51968,71158.80942,0
060340,União das freguesias de Taveiro, Ameal e Arzila,Coimbra,Coimbra,2433.96,Taveiro, Ameal e Arzila,3997,-33364.62216,57567.95587,-1
060341,União das freguesias de Trouxemil e Torre de Vilela,Coimbra,Coimbra,1055.78,Trouxemil e Torre de Vilela,3659,-26785.74631,66315.05662,-1
060401,Anobra,Condeixa-a-Nova,Coimbra,1638.29,Anobra,1249,-33074.93394,53964.71711,-1
060406,Ega,Condeixa-a-Nova,Coimbra,3255.06,Ega,2583,-35607.17669,47828.42862,-1
060407,Furadouro,Condeixa-a-Nova,Coimbra,1441.22,Furadouro,183,-31902.45161,44086.67871,-1
060410,Zambujal,Condeixa-a-Nova,Coimbra,1841.8,Zambujal,349,-28123.98538,42757.76634,-1
060411,União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova,Condeixa-a-Nova,Coimbra,2765.36,Condeixa-a-Velha e Condeixa-a-Nova,8741,-29453.10852,48054.03275,-1
060412,União das freguesias de Sebal e Belide,Condeixa-a-Nova,Coimbra,1298.61,Sebal e Belide,2731,-33749.32903,51217.37538,-1
060413,União das freguesias de Vila Seca e Bem da Fé,Condeixa-a-Nova,Coimbra,1627.14,Vila Seca e Bem da Fé,896,-24738.60176,47870.52821,0
060502,Alqueidão,Figueira da Foz,Coimbra,1966.48,Alqueidão,1485,-55053.85903,47828.746,-1
060507,Maiorca,Figueira da Foz,Coimbra,2513.55,Maiorca,2298,-52571.43116,55542.53339,-1
060508,Marinha das Ondas,Figueira da Foz,Coimbra,2741.22,Marinha das Ondas,3188,-60406.76361,41480.42357,-1
060512,Tavarede,Figueira da Foz,Coimbra,1071.36,Tavarede,10051,-60123.66245,55987.25677,-1
060513,Vila Verde,Figueira da Foz,Coimbra,1729.24,Vila Verde,2670,-56537.11033,52497.29626,-1
060514,São Pedro,Figueira da Foz,Coimbra,700.52,São Pedro,2588,-61407.52131,51471.91782,-1
060515,Bom Sucesso,Figueira da Foz,Coimbra,6036.17,Bom Sucesso,1832,-57772.95729,67976.65087,-1
060518,Moinhos da Gândara,Figueira da Foz,Coimbra,1074.43,Moinhos da Gândara,1098,-54136.23489,62530.15934,-1
060519,Alhadas,Figueira da Foz,Coimbra,3184.44,Alhadas,4108,-56058.60568,58196.55479,-1
060520,Buarcos e São Julião,Figueira da Foz,Coimbra,1553.04,Buarcos e São Julião,18386,-62851.29491,56167.11282,-1
060521,Ferreira-a-Nova,Figueira da Foz,Coimbra,2783.09,Ferreira-a-Nova,2117,-51060.85432,61671.23333,-1
060522,Lavos,Figueira da Foz,Coimbra,4202.36,Lavos,3587,-60463.68118,47380.05461,-1
060523,Paião,Figueira da Foz,Coimbra,3118.71,Paião,2768,-55357.95506,43970.66687,-1
060524,Quiaios,Figueira da Foz,Coimbra,5230.65,Quiaios,2775,-60902.94121,61727.367,-1
060601,Alvares,Góis,Coimbra,10057.33,Alvares,686,3122.244971,41255.20107,0
060604,Góis,Góis,Coimbra,7287.1,Góis,1874,1060.142983,51815.39997,0
060605,Vila Nova do Ceira,Góis,Coimbra,1970.12,Vila Nova do Ceira,931,-1330.844987,57529.60403,0
060606,União das freguesias de Cadafaz e Colmeal,Góis,Coimbra,7015.63,Cadafaz e Colmeal,320,8771.98027,51840.77838,0
060704,Serpins,Lousã,Coimbra,3612.2,Serpins,1711,-4943.055491,55104.75981,0
060706,Gândaras,Lousã,Coimbra,1004.05,Gândaras,1111,-12308.77746,51059.22373,0
060707,União das freguesias de Foz de Arouce e Casal de Ermio,Lousã,Coimbra,1983.53,Foz de Arouce e Casal de Ermio,1263,-11441.27473,55111.53497,0
060708,União das freguesias de Lousã e Vilarinho,Lousã,Coimbra,7240.23,Lousã e Vilarinho,12921,-8214.904271,48711.6877,0
060801,Mira,Mira,Coimbra,6314.32,Mira,6958,-51567.95938,83026.11941,-1
060802,Seixo,Mira,Coimbra,1623.1,Seixo,1253,-51188.68385,89338.93114,-1
060803,Carapelhos,Mira,Coimbra,438.12,Carapelhos,656,-47635.8235,85519.84817,-1
060804,Praia de Mira,Mira,Coimbra,4027.85,Praia de Mira,3246,-55773.22259,86615.35958,-1
060901,Lamas,Miranda do Corvo,Coimbra,1566.04,Lamas,771,-20766.50526,46621.02589,0
060902,Miranda do Corvo,Miranda do Corvo,Coimbra,4651.96,Miranda do Corvo,7102,-16631.40441,47736.15927,0
060905,Vila Nova,Miranda do Corvo,Coimbra,2689.54,Vila Nova,792,-14322.13693,42857.62695,0
060906,União das freguesias de Semide e Rio Vide,Miranda do Corvo,Coimbra,3730.25,Semide e Rio Vide,3337,-16336.01224,54284.61319,0
061002,Arazede,Montemor-o-Velho,Coimbra,5344.7,Arazede,4976,-46136.13993,67758.29285,-1
061003,Carapinheira,Montemor-o-Velho,Coimbra,1590.03,Carapinheira,2613,-42651.00899,59822.48063,-1
061005,Liceia,Montemor-o-Velho,Coimbra,1269.04,Liceia,1051,-49958.62338,65062.95336,-1
061006,Meãs do Campo,Montemor-o-Velho,Coimbra,974.38,Meãs do Campo,1703,-42239.71729,61501.28182,-1
061008,Pereira,Montemor-o-Velho,Coimbra,1233.98,Pereira,3501,-37208.70455,55729.17739,-1
061009,Santo Varão,Montemor-o-Velho,Coimbra,1184.67,Santo Varão,1916,-40544.8983,56136.97119,-1
061010,Seixo de Gatões,Montemor-o-Velho,Coimbra,1089.89,Seixo de Gatões,1344,-47051.86067,63282.23018,-1
061011,Tentúgal,Montemor-o-Velho,Coimbra,3429.18,Tentúgal,2046,-39352.11714,62896.61287,-1
061014,Ereira,Montemor-o-Velho,Coimbra,724.63,Ereira,575,-48585.92069,54137.20011,-1
061015,União das freguesias de Abrunheira, Verride e Vila Nova da Barca,Montemor-o-Velho,Coimbra,2950.02,Abrunheira, Verride e Vila Nova da Barca,1345,-49265.8917,51488.86534,-1
061016,União das freguesias de Montemor-o-Velho e Gatões,Montemor-o-Velho,Coimbra,3105.69,Montemor-o-Velho e Gatões,3501,-46452.77419,58382.16669,-1
061101,Aldeia das Dez,Oliveira do Hospital,Coimbra,1869.49,Aldeia das Dez,474,23790.71365,68443.57587,0
061102,Alvoco das Várzeas,Oliveira do Hospital,Coimbra,1162.3,Alvoco das Várzeas,314,25981.10266,70534.08231,1
061103,Avô,Oliveira do Hospital,Coimbra,717.2,Avô,473,19544.25064,69639.91676,0
061104,Bobadela,Oliveira do Hospital,Coimbra,567.96,Bobadela,704,20860.43475,77158.08863,0
061106,Lagares,Oliveira do Hospital,Coimbra,1318.96,Lagares,1382,23055.43647,81762.84324,0
061109,Lourosa,Oliveira do Hospital,Coimbra,1393.53,Lourosa,559,15680.61779,71717.43884,0
061110,Meruge,Oliveira do Hospital,Coimbra,724.7,Meruge,490,27156.23269,80528.71745,1
061111,Nogueira do Cravo,Oliveira do Hospital,Coimbra,1498.36,Nogueira do Cravo,2168,20793.96927,73914.22143,0
061115,São Gião,Oliveira do Hospital,Coimbra,1454.92,São Gião,341,29043.94506,73370.19751,1
061118,Seixo da Beira,Oliveira do Hospital,Coimbra,3372.92,Seixo da Beira,1369,24481.58712,88194.4955,0
061119,Travanca de Lagos,Oliveira do Hospital,Coimbra,1582.67,Travanca de Lagos,1124,20094.55589,79951.38542,0
061122,União das freguesias de Ervedal e Vila Franca da Beira,Oliveira do Hospital,Coimbra,2877.95,Ervedal e Vila Franca da Beira,1279,20089.54231,84583.08265,0
061123,União das freguesias de Lagos da Beira e Lajeosa,Oliveira do Hospital,Coimbra,1351.19,Lagos da Beira e Lajeosa,1127,26006.99653,78519.03957,1
061124,União das freguesias de Oliveira do Hospital e São Paio de Gramaços,Oliveira do Hospital,Coimbra,1366.87,Oliveira do Hospital e São Paio de Gramaços,5835,24133.14443,76305.6725,0
061125,União das freguesias de Penalva de Alva e São Sebastião da Feira,Oliveira do Hospital,Coimbra,1449.59,Penalva de Alva e São Sebastião da Feira,928,24924.23292,73286.90421,0
061126,União das freguesias de Santa Ovaia e Vila Pouca da Beira,Oliveira do Hospital,Coimbra,743.05,Santa Ovaia e Vila Pouca da Beira,846,19136.80688,70786.90606,0
061201,Cabril,Pampilhosa da Serra,Coimbra,3519.86,Cabril,244,20559.90154,47197.61326,0
061202,Dornelas do Zêzere,Pampilhosa da Serra,Coimbra,1643.64,Dornelas do Zêzere,667,31873.71211,49446.106,1
061204,Janeiro de Baixo,Pampilhosa da Serra,Coimbra,4069.51,Janeiro de Baixo,533,27229.75344,46151.93256,1
061206,Pampilhosa da Serra,Pampilhosa da Serra,Coimbra,10017.51,Pampilhosa da Serra,1303,15361.53029,42951.3816,0
061207,Pessegueiro,Pampilhosa da Serra,Coimbra,3199.68,Pessegueiro,187,9441.731564,44650.86032,0
061209,Unhais-o-Velho,Pampilhosa da Serra,Coimbra,3957.44,Unhais-o-Velho,421,26913.42624,52410.42966,1
061211,Fajão-Vidual,Pampilhosa da Serra,Coimbra,7959.1,Fajão-Vidual,275,20952.90655,54025.12838,0
061212,Portela do Fojo-Machio,Pampilhosa da Serra,Coimbra,5279.5,Portela do Fojo-Machio,452,7505.258299,35333.88321,0
061301,Carvalho,Penacova,Coimbra,3013.57,Carvalho,677,-14504.06457,74051.67322,0
061302,Figueira de Lorvão,Penacova,Coimbra,2667.8,Figueira de Lorvão,2370,-18359.04078,69227.93499,0
061304,Lorvão,Penacova,Coimbra,2695.14,Lorvão,3143,-16549.51816,64685.45868,0
061307,Penacova,Penacova,Coimbra,3241.68,Penacova,2824,-11915.14689,68035.27966,0
061310,Sazes do Lorvão,Penacova,Coimbra,1785.62,Sazes do Lorvão,713,-17842.36352,73031.55625,0
061312,União das freguesias de Friúmes e Paradela,Penacova,Coimbra,2217.53,Friúmes e Paradela,813,-6651.834292,67268.92014,0
061313,União das freguesias de Oliveira do Mondego e Travanca do Mondego,Penacova,Coimbra,2258.02,Oliveira do Mondego e Travanca do Mondego,955,-6748.696358,72129.10615,0
061314,União das freguesias de São Pedro de Alva e São Paio de Mondego,Penacova,Coimbra,3793.87,São Pedro de Alva e São Paio de Mondego,1618,-2638.526169,71019.23814,0
061401,Cumeeira,Penela,Coimbra,2129.44,Cumeeira,857,-19542.62922,31802.46928,0
061402,Espinhal,Penela,Coimbra,2938.42,Espinhal,733,-15225.78454,37243.63109,0
061403,Podentes,Penela,Coimbra,1727.83,Podentes,473,-23641.41079,44058.46422,0
061407,União das freguesias de São Miguel, Santa Eufémia e Rabaçal,Penela,Coimbra,6684.31,São Miguel, Santa Eufémia e Rabaçal,3377,-21730.03928,38707.68404,0
061501,Alfarelos,Soure,Coimbra,1398.44,Alfarelos,1269,-44047.22198,53649.4942,-1
061504,Figueiró do Campo,Soure,Coimbra,1127,Figueiró do Campo,1288,-39421.02129,53153.0184,-1
061506,Granja do Ulmeiro,Soure,Coimbra,505.19,Granja do Ulmeiro,1699,-42412.13268,54692.51454,-1
061508,Samuel,Soure,Coimbra,3137.29,Samuel,1067,-49600.67825,47218.44964,-1
061509,Soure,Soure,Coimbra,9232.46,Soure,7466,-40932.76458,42839.08353,-1
061510,Tapéus,Soure,Coimbra,1386.87,Tapéus,326,-33778.17837,40692.70259,-1
061511,Vila Nova de Anços,Soure,Coimbra,2057.63,Vila Nova de Anços,928,-41966.31029,50065.78262,-1
061512,Vinha da Rainha,Soure,Coimbra,2038.29,Vinha da Rainha,1215,-49711.77008,42751.86617,-1
061513,União das freguesias de Degracias e Pombalinho,Soure,Coimbra,3947.39,Degracias e Pombalinho,1049,-32329.39072,36864.53121,-1
061514,União das freguesias de Gesteira e Brunhós,Soure,Coimbra,1675.51,Gesteira e Brunhós,954,-45869.81055,46279.67382,-1
061602,Candosa,Tábua,Coimbra,1139.12,Candosa,531,13905.07281,75522.87978,0
061603,Carapinha,Tábua,Coimbra,941.75,Carapinha,366,3121.68676,68390.90721,0
061608,Midões,Tábua,Coimbra,2006.71,Midões,1574,15857.93723,80405.99755,0
061609,Mouronho,Tábua,Coimbra,2402.38,Mouronho,755,7133.625618,67797.48448,0
061611,Póvoa de Midões,Tábua,Coimbra,952,Póvoa de Midões,500,12391.71286,80125.42859,0
061612,São João da Boa Vista,Tábua,Coimbra,985.34,São João da Boa Vista,393,11348.28467,74164.44125,0
061614,Tábua,Tábua,Coimbra,2481.14,Tábua,3681,9326.985728,77172.70805,0
061616,União das freguesias de Ázere e Covelo,Tábua,Coimbra,2547.49,Ázere e Covelo,826,3750.28844,73864.23685,0
061617,União das freguesias de Covas e Vila Nova de Oliveirinha,Tábua,Coimbra,2186.71,Covas e Vila Nova de Oliveirinha,1232,17174.95722,75761.58345,0
061618,União das freguesias de Espariz e Sinde,Tábua,Coimbra,2352.45,Espariz e Sinde,859,7306.664106,72578.7367,0
